slug,aroma,acid_or_milk,body,flavor,type_with_milk,clean_text,roast_dark,roast_light,roast_medium,roast_medium_dark,roast_medium_light,roast_very_dark,roast_nan,region_africa_arabia,region_caribbean,region_central_america,region_hawaii,region_asia_pacific,region_south_america,type_espresso,type_organic,type_fair_trade,type_decaffeinated,type_pod_capsule,type_blend,type_estate,type_with_milk
tanzanian-songea-peaberry,9.0,9.0,8.0,9.0,0,quietli complex aroma sweetli floral layer suggest fruit grapefruit coconut pineappl balanc yet penetr fruit tone acid syrupi mouthfeel fruit citru black currant soften toward chocol carri deep sweet rich finish rich complexli fruit tone coffe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burundi-mwurire,8.0,6.0,8.0,8.0,0,mute acid smooth mouthfeel shadow dri astring aroma distinct dark chocol note pungent complic aromat wood hint flower raisini fruit sweet rich short finish touch astring long dark chocol pungent author suggest coffe bloom nice milk,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nicaragua-las-hermanas-fair-trade-organic,8.0,7.0,8.0,8.0,0,sweet tone gentli pungent aroma orangi fruit nut hint caramel flower delic acid silki mouthfeel sweet cocoa caramel raisin note continu hint flower orangi fruit clean mildli sweet finish fade rather quickli rather delic quietli complex dark roast excel environment social credenti,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bali-kinamani-subak-abians-organic,8.0,7.0,8.0,7.0,0,ferment tone dri fruit coffe take particularli intens brandi charact rich brandi inflect acid flavor complic dri chocol cherryish fruit hint herbi mint sweet short finish slight salti lurk long interest leather chair cigar sort profil ferment give us bit brandi littl less fruit typic display dri fruit coffe type,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zambia-nunama-ndola,8.0,8.0,7.0,8.0,0,sweet tone softli pungent aroma consider complex caramel milk chocol nut raisin hint flower delic floral tone acid lean silki mouthfeel continu underst complex milk chocol raisin dusk flower good flavor continu sweet finish unusu opportun sampl soft gentli floral complex typic better coffe zambia,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chuck-roast-guatemala-shb,8.0,8.0,8.0,8.0,0,balanc quietli complet sweetli gentli acidi lightli syrupi mouthfeel dark chocol fir caramel particularli cool orangi raisini fruit chocol particular carri rich sweet tone finish classic american breakfast medium dark style balanc resonantli bright sweet finish,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
organic-colombia-rainforest-alliance-certified,8.0,9.0,8.0,8.0,0,sweet tone coffe balanc dri berri charact influenc sweet inclin toward dark chocol brisk balanc acid lightli syrupi mouthfeel impress finish rich sweet flavor satur classic balanc colombia excel environment credenti,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sulawesi-pulupulu-toraja,8.0,9.0,7.0,9.0,0,deep tone balanc coffe gentli tart acid lean silki mouthfeel cherryish fruit hint lemon lean toward chocol domin aroma coast long sweet finish cleanli reson give us sulawesi depth without usual sulawesi earthi ambigu,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
organic-ethiopian-yirgacheffe-3,9.0,8.0,8.0,9.0,0,lushli intens floral lemoni chocol note carri aroma lightli syrupi mouthfeel spici rose like floral note deepen moist pipe tobacco finish spici tea rose like twist floral note fuller mouthfeel distinguish yirgacheff typic version origin,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
costa-rica-la-minita-tarrazu-2,8.0,9.0,8.0,9.0,0,soft crisp aroma flower nut fresh cut wood bake chocol gentl balanc acid smooth lightli creami mouthfeel superb balanc hint lush dusk flower sweet nut tone cocoa note carri grace finish softli refin version great la minita prefer eleg exot muscular,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yemen-haraaz-supreme,8.0,8.0,8.0,9.0,0,sweet floral tone milk chocol raisini fruit note aroma soft round acid creami mouthfeel sweet complexli layer suggest dusk flower lush fruit suggest tropic coconut pineappl flavor carri rich finish hint dri astring long unusu opportun aficionado sampl distinguish updat version ancient origin first sold world coffe,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ethiopian-sidamo-ardi,9.0,8.0,9.0,9.0,0,sweet fruit ferment influenc deep brandi chocol cherri charact aroma round lush acid full syrupi mouthfeel brandi chocol cherri note carri straight expans short finish hint salti astring develop long though still soften ringingli sweet fruit outstand exampl classic southern ethiopian dri fruit profil brandi cherri like fruit chocol big bodi slightli savori still lushli sweet finish,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
burundi-kiryama-kayanza,9.0,8.0,8.0,9.0,0,geniu coffe express grand seduct acid big juici tartli sweet tone black cherri lemoni complic acid envelop background caramelli soft assum control rather quiet finish enjoy acid intens sweet ripe orang kind,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mocha-java-blend-6,9.0,9.0,8.0,9.0,0,complex rich deep flower lemon crisp baker chocol domin aroma satur long reson finish delic rich acid silki mouthfeel aromat intens fine wet process ethiopia bonu rich depth suppli java,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
la-esperanza-colombia-huila,9.0,9.0,8.0,10.0,0,pure intens aroma flower orang apricot hint aromat wood big sweet tone acid lightli syrupi mouthfeel continu floral fruit note round toward blackberri nut tone baker chocol flower particular carri sweet tone rich finish difficult imagin coffe classic majest pure,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carmen-blend,8.0,8.0,8.0,9.0,1,rich aroma dark chocol toast hint fruit flavor blossom small broad cherri like fruit balanc note aromat wood suggest mint soft roasti dark chocol flavor simplifi finish sweet round part milk nut tone chocol domin complic continu suggest fruit caramel aromat wood enjoy subtl variat chocol versatil espresso,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
rainforest-espresso-k-cup,7.0,7.0,7.0,7.0,0,brew keurig platinum singl serv home brew devic use k capsul produc ounc serv size delic roasti aroma distant hint fruit possibl sweet wini note soft acid simpl flavor flirt caramel toast roast tone reemerg finish along intensifi sweet keurig owner appreci tact dark roast impress environment social credenti k cup,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
midnight-magic-k-cup,7.0,7.0,8.0,7.0,0,brew keurig platinum singl serv home brew devic use k capsul produc ounc serv size gentl ultra dark roast hint chocol caramel aroma mildli pungent rougher flavor note lean toward aromat lightli char wood char wood note becom pronounc mildli astring finish keurig owner appreci dark roast rough edg,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
italian-blend-k-cup-2,7.0,7.0,7.0,7.0,0,brew keurig platinum singl serv home brew devic use k capsul produc ounc serv size soft smoothli simpl roasti tone domin aroma flavor medium full bodi littl acidi charact slight rough finish keurig owner enjoy mild dark roast,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
private-blend-k-cup,7.0,8.0,8.0,7.0,0,brew keurig platinum singl serv home brew devic use k capsul produc ounc serv size softli sweet toasti aroma silki mouthfeel simpl flavor hint fruit toast sweet chocol finish chocol suggest sweeten linger agreeabl uncompl mute pleas chocol note,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mocha-java-k-cup,8.0,8.0,9.0,8.0,0,brew keurig platinum singl serv home brew devic use k capsul produc ounc serv size sweet tone roundli floral aroma live floral tone acid medium bodi silki mouthfeel continu floral charact complement orangi citru sweet though rather short finish keurig owner valu quietli distinct floral citru tone,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
s-o-espresso-india-cxr-2,8.0,8.0,8.0,9.0,1,evalu espresso honey sweet aroma note aromat wood dark chocol raisin small full mouthfeel deeper rendit dark chocol raisin hint floral citru bright long reson flavor satur finish unusu complex part milk note rang milk chocol dri walnut easi drink straight shot opportun aficionado sampl pure unblend robusta singl origin espresso,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ethiopia-sidamo-natural-single-origin-espresso,9.0,9.0,8.0,9.0,1,evalu espresso big floral aroma note minti dark chocol orang peel small silki smooth continu floral charact layer brandyish concentr fruit citru cranberri blueberri modul chocol fruit revert orang peel finish part milk fruit turn chocol sustain complic brandi orang peel edg brandi fruit floral charact dri fruit sidamo make outstand singl origin espresso distinct yet complet,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ethiopia-yirga-cheffe-koke-espresso,9.0,8.0,8.0,9.0,1,evalu espresso distinct floral citru tone aroma lightli syrup mouthfeel crisp concentr fruit combin suggest citru flower aromat wood cocoaish chocol clean rich finish cocoa round sweet lemoni chocol intens flavor simplifi part milk retain charact balanc except singl origin espresso particularli straight shot,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
colombia-monserrate-espresso,8.0,8.0,8.0,8.0,1,evalu espresso high tone sweet aroma caramel hint orang lemon aromat wood small fruit brighten suggest lemon aromat wood becom distinct though still soften caramel part milk deepen caramel dark chocol nuanc continu hint citru aromat wood live singl origin espresso light roast citrusi,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
brasil-fazenda-chapadao-de-ferro-espresso,8.0,8.0,8.0,8.0,1,evalu espresso crisp aroma envelop sweet dri apricot caramel nut carri small complic penetr suggest lemon cocoa nib fir lightli syrupi mouthfeel rich finish part milk cocoa round chocol nuanc continu hint fir lemon roundli balanc quietli complet singl origin espresso,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
ethiopia-yirga-cheffe-koke,8.0,9.0,7.0,8.0,0,intens floral aroma nuanc suggest lemon bergamot sweet herb crisp acid light silki mouthfeel continu vivid floral lemon note hint herb soften sweet clean finish flavor note round toward sort floral chocol quintessenti yirgacheff excit almost overpow floral bergamot orang intens,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
colombia-monserrate,8.0,8.0,8.0,8.0,0,soft complex aroma suggest milk chocol caramel nut aromat wood vivid fruit tone acid distinct orangi citru brighten soft chocol caramel tendenc aroma rich flavor satur rather dri finish balanc delic assert easi drink day long,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
roses-espresso,8.0,8.0,8.0,8.0,0,soft sweet tone aroma combin touch toast caramel flower fruit complet small full bodi silki mouthfeel flavor balanc orang peel like citru qualiti pungent penetr dark chocol mild astring distract slightli flavor satur finish part milk orang note nice balanc inevit milk round chocol balanc versatil espresso,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brasil-fazenda-chapadao-de-ferro,8.0,8.0,8.0,8.0,0,round aromat sweet highlight candi nut caramel delic balanc acid soft mouthfeel continu sweet nut complement softer citru chocol nuanc carri finish along hint aromat wood round tone gener sweet balanc,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
el-salvador-finca-alaska,8.0,9.0,8.0,9.0,0,roundli sweet deep fruit tone chocol aroma medium bodi silki mouthfeel intens penetr flavor fruit ting chocol carri complic nut aromat wood dri berri finish long mildli dri chocol particular linger intens pungent sweet fruit chocol tone,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ethiopia-sidama-ardi-2,9.0,10.0,8.0,9.0,0,sweet richli high tone aroma lemon flower fresh cut cedar honey lushli bright acid medium bodi silki mouthfeel lavish acid regist first follow softer impress night flower lemon cedar note round toward cocoa extraordinarili long reson finish deepli satur flavor extravagantli aromat coffe almost startl intens,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sumatra-mandheling-20,7.0,7.0,8.0,7.0,0,subdu aroma spici aromat wood hint earth butter dark chocol quiet acid full bodi sweet tone simpl heavi flavor hint aromat wood earth simpl rich short finish fade quickli toward slightli salti astring lover older style sumatra heavi dens,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
sumatra-mandheling-permata-gayo,8.0,7.0,8.0,8.0,0,rich aroma fresh cut aromat wood butteri nut raisin like fruit hint sharpli pungent herb subdu acidi full syrupi mouthfeel heavi ferment note read brandyish dark chocol continu complic raisin aromat wood salti herbi edg shadow otherwis rich finish prefer coffe wilder side,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sumatra-mandheling-19,8.0,7.0,8.0,8.0,0,mild earth tone aroma hint chocol soft nut full bodi creami mouthfeel flavor tend toward earthi pungenc pronounc dark chocol complic pungent edg linger long dri finish chocol domin soft earthi nuanc like take well whiten sweeten,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
dark-sumatra-organic,8.0,7.0,8.0,8.0,0,classic dark roast sumatra deep pungent aroma aromat wood molass raisin hint earth roast round acid slightli leanish mouthfeel rich bittersweet balanc softli scorch aromat wood note deepen toward baker chocol rich sweet short finish roasti astring shadow long excel dark roast sumatra enjoy pungent bittersweet style certifi organ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sumatra-lingtong-wahana-estate-semi-washed,8.0,8.0,8.0,8.0,0,sweetli pungent aroma fresh cut aromat wood orang peach tone nut soft acid lightli syrupi bodi balanc perhap bit simpl flavor continu suggest fresh cut wood orang peel peach nut peach like fruit nut take dark chocol charact rich slightli heavi finish low tone pungent bittersweet coffe may pleas enjoy rich without bright acidi shimmer,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sumatra-sidikalang,8.0,8.0,8.0,8.0,0,round somewhat subdu fruit aromat wood tone aroma hint orang tone chocol smooth silki mouthfeel crisp acid continu soft note aromat wood citru nut flavor simplifi quietli rich finish gentli satisfi sumatra charact without distract drama,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sumatra-koro,8.0,7.0,8.0,8.0,0,intens woodsi aroma suggest fresh cut pine hint chocol balanc acid smooth mouthfeel sweet mildli ferment fruit tone read heavi dark chocol continu crisp aromat wood complic tendenc carri finish sweet outlast mild astring rich low tone sumatra fresh cut wood fruiti chocol pleasur impress environment social credenti,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sumatra-tabu-jamu,8.0,7.0,8.0,8.0,0,rich sweet tone aroma flower hint earth aromat wood nut tone chocol low tone vibrant acid silki mouthfeel continu earth tone take grapefruit like pungenc impact acid continu hint flower nut rich simpl finish hint astring simpl classic earth tone sumatra tradit sumatran grow region,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
sumatra-bodhi-peaberry-grade-a-mandheling,9.0,8.0,8.0,8.0,0,aromat hint berri like fruit mix aromat wood deep molass like sweet rich acid continu sweet cedari wood round toward ripe peach flavor mute hang sweet finish surpris sweet classic sumatra profil,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
sumatra-lingtong-wahana-estate-natural-processed,9.0,7.0,8.0,9.0,0,classic sweet ferment dri fruit profil rich fermenti raisin tone chocol aroma aromat wood pungent citru complic gentli live acid lightli syrupi mouthfeel ferment show rustic sweet appl cideri charact hint fresh flower grass molass dark chocol chocol particular carri finish final betray sweet faint hint salti herb big fruit coffe kind often associ dri fruit coffe ethiopia version display rather fresh appl like charact,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sumatra-mandheling-harimau-tiger,8.0,8.0,8.0,9.0,0,gentl impress balanc nut milk chocol hint aroma richli sweet tone acid lightli syrupi bodi softli live flavor continu hint nut chocol black cherryish fruit rich long reson finish look sumatra deep round acid smooth bodi robust earthi version type,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sumatra-la-minita-aceh-gold,9.0,8.0,8.0,9.0,0,high tone aroma combin element juici almost floral fruit pungent nuanc grapefruit raisin brandi distinctli live acid continu sweetli pungent fruit particularli floral edg white grape sweet finish hint flavor reemerg long less earth fruit usual live high tone sumatra,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
sumatra-lintong-iskandar,9.0,9.0,8.0,9.0,0,roundli rich aroma domin intens headi tone fruit aromat wood silki mouthfeel medium bodi bright tone though way sharp acid juici impress note cedar grapefruit sweet pipe tobacco persist deepli long finish impress light roast treatment classic sumatra profil,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
sumatra-lake-tawar-4,9.0,8.0,8.0,9.0,0,intens aroma flavor domin distinct note coffe kind earthi pungent citru sensat may suggest grapefruit butterscotch essenti pleasur belong style coffe alon complic flower grass nut dark chocol balanc integr acid silki mouthfeel sweetli rich resonantli flavor satur finish intens sumatra profil eleg exot,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
sulawesi-toraja-toarco,8.0,8.0,8.0,8.0,0,crisp walnut cherryish chocol aroma togeth spici aromat wood sweet deep power acid rich lightli syrupi mouthfeel spici aromat wood walnut note carri take caramel like sweet complic hint fruit layer dark milk chocol rich short finish linger chocol tone slight astring long quietli complex robust natur sweet situat somewher high grown central american coffe cleanest style tradit sumatra,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ethiopia-sidamo-ardi,9.0,8.0,8.0,9.0,0,fruit nectar like aroma suggest peach flower honey perhap sweet white wine gewurztramin lush acid medium full bodi silki mouthfeel juici fermenti fruit flavor carri aroma lemon dri berri tangerin cherri balanc pungent hint aromat wood flavor soften finish linger complex balanc sweet savori particularli fine exampl ethiopia dri fruit lushli fruiti yet pungent brisk,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hawaiian-kau-rustys-farm,9.0,9.0,8.0,9.0,0,classic pure lush power molass sweet aroma hint nut flower grandli sweetli acidi syrupi mouthfeel continu molass night floral note hint honey nut long rich finish impos almost monument whose luxuri floral note power deepli assert acid,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
